link,title,date,newspaper
/news/news_read.naver?article_id=0005564800&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=5,"유진투자證 ""두나무에 매각 검토 사실무근…주주 피해 대응""",20230901,이데일리
/news/news_read.naver?article_id=0000019194&office_id=648&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=5,"[인사이드스토리]코닝, 한국 '2조 추가투자' 약속한 배경",20230901,이데일리
/news/news_read.naver?article_id=0007023919&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=5,"키움증권, 주식 유튜브 '여의도증권가것들' 50만뷰 달성",20230901,이데일리
/news/news_read.naver?article_id=0004886629&office_id=015&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=5,"[한경유레카 특징주] 하나마이크론, 상한가 장 마감",20230901,이데일리
/news/news_read.naver?article_id=0012064699&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=5,"에쓰씨엔지니어링, 자회사 셀론텍 '펫사업' 진출…새 브랜드 론칭",20230901,서울경제
/news/news_read.naver?article_id=0012064797&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=5,"아진산업, 해외 계열사에 약 300억 채무보증 결정",20230901,한국경제
/news/news_read.naver?article_id=0005564836&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=5,"스킨앤스킨, 90% 감자…‘재무구조 개선’",20230901,이데일리
/news/news_read.naver?article_id=0005564807&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=5,"보나캠프, 110억원 3자배정 유증",20230901,비즈워치
/news/news_read.naver?article_id=0005564805&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=5,"코스온, 최대주주 베이트리로 변경",20230901,뉴스1
/news/news_read.naver?article_id=0005564804&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=5,"큐리옥스 “현저한 시황변동, 별도 공시할 정보 없다”",20230901,한국경제
/news/news_read.naver?article_id=0005564802&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=5,"루멘스, 최대주주 이경재씨로 변경",20230901,뉴시스
/news/news_read.naver?article_id=0012064697&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,"코스피, 삼성전자 견인에 0.3% 상승…2560선 마감[마감시황]",20230901,뉴시스
/news/news_read.naver?article_id=0014166417&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,"삼성전자, 엔비디아 HBM3 공급 기대감↑…주가도 6% 급등",20230901,연합뉴스
/news/news_read.naver?article_id=0014166415&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,"[영상] 급변하는 테마주, 빨리 따라잡으면 돈 벌 수 있을까?",20230901,연합뉴스
/news/news_read.naver?article_id=0001635189&office_id=005&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,‘시총 420조’ 코스피 1위 삼성전자 6% 급등… “왜?”,20230901,국민일보
/news/news_read.naver?article_id=0005564773&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,한은 “7적립월 RP·통안계정 우수기관에 기업은행 등 5개사 선정”,20230901,이데일리
/news/news_read.naver?article_id=0002191658&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,‘美 전설적 벤처투자가’ 존 도어가 만든 지속가능 대학…8일 서울서 해양생태계 대안 찾는다,20230901,헤럴드경제
/news/news_read.naver?article_id=0005564768&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,"에이스테크놀로지, 4만대 장비 수출 성공",20230901,이데일리
/news/news_read.naver?article_id=0014166396&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,"코스피, 삼성전자 독주에 강보합…외인 6거래일 만에 '사자'(종합)",20230901,연합뉴스
/news/news_read.naver?article_id=0005564764&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,"위안화 강세에 외국인 매도세까지…환율, 15거래일만에 1310원대[외환마감]",20230901,이데일리
/news/news_read.naver?article_id=0004932951&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,"""조금 더 묵혀둬?""…호재 '빵빵' 터진 삼성전자, 8만전자 가능할까",20230901,머니투데이
/news/news_read.naver?article_id=0004233054&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,"[단독] ""脫코스닥 막자"" 키움운용 '3호 블루칩 ETF' 출시",20230901,서울경제
/news/news_read.naver?article_id=0000019193&office_id=648&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,"카카오엔터프라이즈, 클라우드 집중하며 'i' 뗐다",20230901,비즈워치
/news/news_read.naver?article_id=0005066037&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,"셀론텍, ‘바우&테일’ 론칭···반려동물 헬스케어 사업 본격화",20230901,파이낸셜뉴스
/news/news_read.naver?article_id=0000236213&office_id=629&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,"[시황] 코스피, 외인 '사자'에 상승 전환…삼성전자 6.13%↑",20230901,더팩트
/news/news_read.naver?article_id=0005180631&office_id=009&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,인플레 압박에 물러남 없었다 위기때 드러난 실적株의 저력,20230901,매일경제
/news/news_read.naver?article_id=0004932945&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,"예탁원 나눔재단, 소외계층시설 종사자 연수에 8000만원 후원",20230901,머니투데이
/news/news_read.naver?article_id=0005066029&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,"유진투자증권·두나무, 매각 협상 사실 아냐... 적극적 조치할 것",20230901,파이낸셜뉴스
/news/news_read.naver?article_id=0000049643&office_id=243&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,"‘광주 붕괴사고’ HDC현산, 충당부채 2배 껑충…부채비율은 감소 [이코노 리포트]",20230901,이코노미스트
/news/news_read.naver?article_id=0012064662&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,삼성전자 6%대 급등…2년 반 만 최고 상승폭(종합),20230901,뉴시스
/news/news_read.naver?article_id=0005066026&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=6,"예탁원, 제28회 부산국제영화제 공식 후원한다",20230901,파이낸셜뉴스
/news/news_read.naver?article_id=0005066025&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,"NH투자증권, 'NH콕뱅크'서 주식 거래 서비스",20230901,파이낸셜뉴스
/news/news_read.naver?article_id=0002745207&office_id=119&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,"유진證 ""두나무 피인수설 사실무근""...주가 10%대 급락",20230901,데일리안
/news/news_read.naver?article_id=0004932942&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,"유진證 ""두나무에 매각 시도? 사실무근""…주가 10% 넘게 급락",20230901,머니투데이
/news/news_read.naver?article_id=0004932941&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,"NH투자증권, NH콕뱅크 연계 '주식거래 서비스' 오픈",20230901,머니투데이
/news/news_read.naver?article_id=0005066024&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,"쏘카 2대주주 올라선 롯데렌탈, 공유차 큰 손 되나.. 주가 향방은",20230901,파이낸셜뉴스
/news/news_read.naver?article_id=0005066023&office_id=014&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,"노벨파마, 세계 최대 희귀질환 심포지엄 'SSIEM 2023' 참석...""비임상 결과 발표""",20230901,파이낸셜뉴스
/news/news_read.naver?article_id=0000769976&office_id=031&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,NH투자증권XNH콕뱅크 '주식거래 서비스' 오픈,20230901,아이뉴스24
/news/news_read.naver?article_id=0002745204&office_id=119&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,"[시황] 코스피, 7만전자 복귀에 동반 상승…2563.71 마감",20230901,데일리안
/news/news_read.naver?article_id=0004233048&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,"[데이터로 보는 증시]두산테스나·하나마이크론, 기관·외국인 코스닥 순매수 1위(9월 1일-최종치)",20230901,서울경제
/news/news_read.naver?article_id=0007023854&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,"코스피, 삼성전자 '원맨쇼'에 소폭 상승…2563선 마감[시황종합]",20230901,뉴스1
/news/news_read.naver?article_id=0012064649&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,"코스피 상승 마감, 원·달러 환율은 하락",20230901,뉴시스
/news/news_read.naver?article_id=0012064648&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,코스피 상승 마감,20230901,뉴시스
/news/news_read.naver?article_id=0012064647&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,오늘의 마감 시황,20230901,뉴시스
/news/news_read.naver?article_id=0012064646&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,"코스피 상승 마감, 원·달러 환율은 하락",20230901,뉴시스
/news/news_read.naver?article_id=0004932939&office_id=008&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,"신한투자증권, '미성년자 자녀 연금저축전용계좌' 이벤트",20230901,머니투데이
/news/news_read.naver?article_id=0012064645&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,"코스피 오르고, 코스닥 내리고",20230901,뉴시스
/news/news_read.naver?article_id=0012064644&office_id=003&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,코스피 상승 마감,20230901,뉴시스
/news/news_read.naver?article_id=0007023847&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,"'업비트' 두나무가 유진투자증권 인수?…양사 ""사실 무근"" 부인",20230901,뉴스1
/news/news_read.naver?article_id=0004886616&office_id=015&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,"코스피, 7만전자 업고 소폭 상승…하이닉스는 하락",20230901,한국경제
/news/news_read.naver?article_id=0000019191&office_id=648&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=7,라임펀드 특혜환매 논란에...증권사로 튄 불똥,20230901,비즈워치
/news/news_read.naver?article_id=0000769973&office_id=031&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=8,"하나증권, 메이드코퍼레이션·에어드랍과 디지털 공동 마케팅 MOU",20230901,아이뉴스24
/news/news_read.naver?article_id=0004233046&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=8,"[데이터로 보는 증시]삼성전자, 기관·외국인 코스피 순매수 1위(9월 1일-최종치)",20230901,서울경제
/news/news_read.naver?article_id=0007023834&office_id=421&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=8,오늘 밤 9시 30분 발표되는 고용보고서 금리인상에 큰 영향,20230901,뉴스1
/news/news_read.naver?article_id=0005180617&office_id=009&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=8,"KB자산운용, 다쓴 배터리 수거한만큼 아동시설에 기부",20230901,매일경제
/news/news_read.naver?article_id=0000769970&office_id=031&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=8,"'대장주의 귀환' 코스피 상승 마감…삼성전자, 6% ↑",20230901,아이뉴스24
/news/news_read.naver?article_id=0000769969&office_id=031&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=8,"노벨파마, 희귀질환 심포지엄 'SSIME'서 비임상 결과 발표",20230901,아이뉴스24
/news/news_read.naver?article_id=0014166322&office_id=001&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=8,"원/달러 환율, 1,310원대 하락 마감…수출업체 네고 영향",20230901,연합뉴스
/news/news_read.naver?article_id=0001122734&office_id=215&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=8,"'인도로 가는 길'...미래에셋증권, 9위 증권사 250억 루피에 인수추진",20230901,한국경제TV
/news/news_read.naver?article_id=0002191641&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=8,"HBM3 엔비디아 공급·유럽 폴더블폰 대박…‘삼성전자의 날’, 단숨에 주가 7.1층 복귀 [투자360]",20230901,데일리안
/news/news_read.naver?article_id=0002191640&office_id=016&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=8,"공무원연금공단, ‘2023 아시아 공무원연금포럼’ 참석",20230901,이데일리
/news/news_read.naver?article_id=0001122732&office_id=215&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=8,코스피 끌어올린 '7만전자'…반도체 일제히 랠리,20230901,헤럴드경제
/news/news_read.naver?article_id=0005564737&office_id=018&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=8,한달 만에 ‘7만전자’ 복귀…잇단 호재에 주가 급등[특징주],20230901,헤럴드경제
/news/news_read.naver?article_id=0004233042&office_id=011&mode=LSS2D&type=0&section_id=101&section_id2=258&section_id3=&date=20230901&page=8,"[단독] 1.5배 레버리지 ETF, 12월부터 허용",20230901,한국경제TV
